IDEN,Prediction,SAND,SAND_IR,SEP,SD,RPD,RER
845,Set7_Carbon,83.2455424864848,84.4290383197685,0.937718806976855,30.5653047433738,32.5953841556344,102.695390341651
851,Set7_Carbon,81.0615966435739,80.6622116576738,0.937718806976855,30.5653047433738,32.5953841556344,102.695390341651
864,Set7_Carbon,82.4683237869377,81.101586668246,0.937718806976855,30.5653047433738,32.5953841556344,102.695390341651
932,Set7_Carbon,90.3128520088987,90.342230961012,0.937718806976855,30.5653047433738,32.5953841556344,102.695390341651
934,Set7_Carbon,90.0851154841566,89.1784971922956,0.937718806976855,30.5653047433738,32.5953841556344,102.695390341651
1137,Set7_Carbon,75.1774995029333,73.4348631345588,0.937718806976855,30.5653047433738,32.5953841556344,102.695390341651
529,Set7_Density,7.72778133545916,6.35619739616679,1.04504966027516,30.5653047433738,29.2477055447546,92.148155799448
824,Set7_Density,85.3872856506223,81.0247906155974,1.04504966027516,30.5653047433738,29.2477055447546,92.148155799448
845,Set7_Density,86.2934818281636,85.6978205552832,1.04504966027516,30.5653047433738,29.2477055447546,92.148155799448
24,Set7_Density,56.1714903545583,45.2401821063423,1.04504966027516,30.5653047433738,29.2477055447546,92.148155799448
28,Set7_Density,4.70843676165775,67.0810796662758,1.04504966027516,30.5653047433738,29.2477055447546,92.148155799448
52,Set7_Density,67.9279487946308,75.1641869797595,1.04504966027516,30.5653047433738,29.2477055447546,92.148155799448
53,Set7_Density,81.6503129525597,64.550347945096,1.04504966027516,30.5653047433738,29.2477055447546,92.148155799448
59,Set7_Density,37.9392386807101,37.4155706054656,1.04504966027516,30.5653047433738,29.2477055447546,92.148155799448
60,Set7_Density,65.1645961137218,66.8273485275144,1.04504966027516,30.5653047433738,29.2477055447546,92.148155799448
62,Set7_Density,24.4921256552323,12.6495923078719,1.04504966027516,30.5653047433738,29.2477055447546,92.148155799448
104,Set7_Density,61.9112862476921,68.6949513009571,1.04504966027516,30.5653047433738,29.2477055447546,92.148155799448
491,Set7_Density,82.6431583365703,66.8734012576735,1.04504966027516,30.5653047433738,29.2477055447546,92.148155799448
492,Set7_Density,41.058952648282,38.0661461661502,1.04504966027516,30.5653047433738,29.2477055447546,92.148155799448
591,Set7_Density,24.3023715644237,33.1529995870197,1.04504966027516,30.5653047433738,29.2477055447546,92.148155799448
592,Set7_Density,62.6270523686074,61.0923938887524,1.04504966027516,30.5653047433738,29.2477055447546,92.148155799448
593,Set7_Density,36.3139138583224,29.9872510770527,1.04504966027516,30.5653047433738,29.2477055447546,92.148155799448
597,Set7_Density,83.5113061633383,76.1110813257383,1.04504966027516,30.5653047433738,29.2477055447546,92.148155799448
605,Set7_Density,42.576124724846,30.9478622373178,1.04504966027516,30.5653047433738,29.2477055447546,92.148155799448
607,Set7_Density,2.94151903825015,3.278511487265,1.04504966027516,30.5653047433738,29.2477055447546,92.148155799448
618,Set7_Density,33.5986819606703,33.4190994761887,1.04504966027516,30.5653047433738,29.2477055447546,92.148155799448
627,Set7_Density,68.7725418425554,56.0152029145602,1.04504966027516,30.5653047433738,29.2477055447546,92.148155799448
633,Set7_Density,3.69957431407353,11.8933878221058,1.04504966027516,30.5653047433738,29.2477055447546,92.148155799448
638,Set7_Density,31.9881051546149,32.9297183191788,1.04504966027516,30.5653047433738,29.2477055447546,92.148155799448
641,Set7_Density,72.1550933873915,67.6186047555858,1.04504966027516,30.5653047433738,29.2477055447546,92.148155799448
642,Set7_Density,4.7272874345295,7.99408392528559,1.04504966027516,30.5653047433738,29.2477055447546,92.148155799448
644,Set7_Density,1,1.32892882233983,1.04504966027516,30.5653047433738,29.2477055447546,92.148155799448
645,Set7_Density,38.2784955582371,35.150182521151,1.04504966027516,30.5653047433738,29.2477055447546,92.148155799448
651,Set7_Density,24.3940106674362,24.8298940341304,1.04504966027516,30.5653047433738,29.2477055447546,92.148155799448
663,Set7_Density,55.8910602245222,48.5305133441657,1.04504966027516,30.5653047433738,29.2477055447546,92.148155799448
702,Set7_Density,9.12271597597979,3.45304310575885,1.04504966027516,30.5653047433738,29.2477055447546,92.148155799448
711,Set7_Density,15.8145483294866,14.5638909466621,1.04504966027516,30.5653047433738,29.2477055447546,92.148155799448
719,Set7_Density,8.56900504877449,7.45951800605011,1.04504966027516,30.5653047433738,29.2477055447546,92.148155799448
721,Set7_Density,17.1315452656578,8.82379015132033,1.04504966027516,30.5653047433738,29.2477055447546,92.148155799448
746,Set7_Density,3.95261975344825,3.58135041016026,1.04504966027516,30.5653047433738,29.2477055447546,92.148155799448
