IDEN,Prediction,CLAY,CLAY_IR,SEP,SD,RPD,RER
645,Set7_Carbon,33.3982310284779,34.5547811642928,0.422868558753273,15.4510137296696,36.5385730620958,182.693777975593
651,Set7_Carbon,28.7744550981794,28.7972515174013,0.422868558753273,15.4510137296696,36.5385730620958,182.693777975593
663,Set7_Carbon,17.8028478213194,18.0212483890917,0.422868558753273,15.4510137296696,36.5385730620958,182.693777975593
702,Set7_Carbon,32.3411559715857,40.1982688911334,0.422868558753273,15.4510137296696,36.5385730620958,182.693777975593
711,Set7_Carbon,36.9480199644741,36.4074442413108,0.422868558753273,15.4510137296696,36.5385730620958,182.693777975593
719,Set7_Carbon,34.9969245738486,34.9761440415456,0.422868558753273,15.4510137296696,36.5385730620958,182.693777975593
721,Set7_Carbon,32.5742889815371,50.2905521110284,0.422868558753273,15.4510137296696,36.5385730620958,182.693777975593
746,Set7_Carbon,33.706786706868,35.4730994991304,0.422868558753273,15.4510137296696,36.5385730620958,182.693777975593
747,Set7_Carbon,31.4233619872574,32.4424877999472,0.422868558753273,15.4510137296696,36.5385730620958,182.693777975593
761,Set7_Carbon,5.87973462188036,5.65917676240303,0.422868558753273,15.4510137296696,36.5385730620958,182.693777975593
763,Set7_Carbon,3.84616539881531,4.05128223683161,0.422868558753273,15.4510137296696,36.5385730620958,182.693777975593
782,Set7_Carbon,7.80613525749647,7.78516519738696,0.422868558753273,15.4510137296696,36.5385730620958,182.693777975593
790,Set7_Carbon,10.5333155252346,10.7602367373159,0.422868558753273,15.4510137296696,36.5385730620958,182.693777975593
796,Set7_Carbon,11.8984746481689,11.8497786606969,0.422868558753273,15.4510137296696,36.5385730620958,182.693777975593
804,Set7_Carbon,7.11442088985101,4.78394891167968,0.422868558753273,15.4510137296696,36.5385730620958,182.693777975593
845,Set7_Carbon,5.99778020562199,5.8180229785479,0.422868558753273,15.4510137296696,36.5385730620958,182.693777975593
851,Set7_Carbon,5.88708493518047,6.17299328879695,0.422868558753273,15.4510137296696,36.5385730620958,182.693777975593
864,Set7_Carbon,5.76468330595092,5.97242192214926,0.422868558753273,15.4510137296696,36.5385730620958,182.693777975593
932,Set7_Carbon,4.61301709975235,4.65566256072894,0.422868558753273,15.4510137296696,36.5385730620958,182.693777975593
934,Set7_Carbon,3.3470664233699,3.61126901724985,0.422868558753273,15.4510137296696,36.5385730620958,182.693777975593
1137,Set7_Carbon,12.5006872961241,13.2043372679905,0.422868558753273,15.4510137296696,36.5385730620958,182.693777975593
529,Set7_Density,38.7504311152342,36.2721963551797,0.509153811954053,15.4510137296696,30.3464559567394,151.733037781325
824,Set7_Density,7.19503034420149,8.64464086356435,0.509153811954053,15.4510137296696,30.3464559567394,151.733037781325
845,Set7_Density,5.58852610393006,5.22774468215142,0.509153811954053,15.4510137296696,30.3464559567394,151.733037781325
24,Set7_Density,23.0317372624067,28.8982423541127,0.509153811954053,15.4510137296696,30.3464559567394,151.733037781325
28,Set7_Density,26.1652260878028,10.8562792116946,0.509153811954053,15.4510137296696,30.3464559567394,151.733037781325
52,Set7_Density,3.62683966956827,8.00767459697999,0.509153811954053,15.4510137296696,30.3464559567394,151.733037781325
53,Set7_Density,6.36356119428519,11.6448359318384,0.509153811954053,15.4510137296696,30.3464559567394,151.733037781325
59,Set7_Density,21.2324001318855,22.6031423923025,0.509153811954053,15.4510137296696,30.3464559567394,151.733037781325
60,Set7_Density,9.30102909720492,8.58579197067677,0.509153811954053,15.4510137296696,30.3464559567394,151.733037781325
62,Set7_Density,50.2377639143678,35.6713610919588,0.509153811954053,15.4510137296696,30.3464559567394,151.733037781325
104,Set7_Density,7.99548209686666,7.76462073695221,0.509153811954053,15.4510137296696,30.3464559567394,151.733037781325
491,Set7_Density,6.81542160615015,7.92648797943624,0.509153811954053,15.4510137296696,30.3464559567394,151.733037781325
492,Set7_Density,17.4060829079844,20.3006246398971,0.509153811954053,15.4510137296696,30.3464559567394,151.733037781325
591,Set7_Density,12.7500015280294,12.3884151808666,0.509153811954053,15.4510137296696,30.3464559567394,151.733037781325
592,Set7_Density,8.68733629638588,9.02479541442764,0.509153811954053,15.4510137296696,30.3464559567394,151.733037781325
593,Set7_Density,19.8481997548292,20.6841704133381,0.509153811954053,15.4510137296696,30.3464559567394,151.733037781325
597,Set7_Density,7.27270730721865,7.8873334469038,0.509153811954053,15.4510137296696,30.3464559567394,151.733037781325
605,Set7_Density,24.1930722488126,31.3647934268362,0.509153811954053,15.4510137296696,30.3464559567394,151.733037781325
607,Set7_Density,55.920391859144,54.3998445792218,0.509153811954053,15.4510137296696,30.3464559567394,151.733037781325
618,Set7_Density,26.4385683434885,26.7810793019947,0.509153811954053,15.4510137296696,30.3464559567394,151.733037781325
627,Set7_Density,14.2275218749065,22.1199084287419,0.509153811954053,15.4510137296696,30.3464559567394,151.733037781325
633,Set7_Density,51.5111378019077,47.8768068047417,0.509153811954053,15.4510137296696,30.3464559567394,151.733037781325
638,Set7_Density,24.7167830568086,27.1156717242689,0.509153811954053,15.4510137296696,30.3464559567394,151.733037781325
641,Set7_Density,12.8619043457174,15.6878306659145,0.509153811954053,15.4510137296696,30.3464559567394,151.733037781325
642,Set7_Density,52.140938523474,36.5611423036545,0.509153811954053,15.4510137296696,30.3464559567394,151.733037781325
644,Set7_Density,56.3681299789334,50.4006917482712,0.509153811954053,15.4510137296696,30.3464559567394,151.733037781325
645,Set7_Density,33.3982310284779,34.0395369180751,0.509153811954053,15.4510137296696,30.3464559567394,151.733037781325
651,Set7_Density,28.7744550981794,32.7411396105325,0.509153811954053,15.4510137296696,30.3464559567394,151.733037781325
663,Set7_Density,17.8028478213194,20.369588363641,0.509153811954053,15.4510137296696,30.3464559567394,151.733037781325
702,Set7_Density,32.3411559715857,40.9932341782275,0.509153811954053,15.4510137296696,30.3464559567394,151.733037781325
711,Set7_Density,36.9480199644741,38.3476155331649,0.509153811954053,15.4510137296696,30.3464559567394,151.733037781325
719,Set7_Density,34.9969245738486,38.0152915285865,0.509153811954053,15.4510137296696,30.3464559567394,151.733037781325
721,Set7_Density,32.5742889815371,48.770428111072,0.509153811954053,15.4510137296696,30.3464559567394,151.733037781325
746,Set7_Density,33.706786706868,37.6300292006524,0.509153811954053,15.4510137296696,30.3464559567394,151.733037781325
747,Set7_Density,31.4233619872574,28.5542854782761,0.509153811954053,15.4510137296696,30.3464559567394,151.733037781325
761,Set7_Density,5.87973462188036,5.68940581327602,0.509153811954053,15.4510137296696,30.3464559567394,151.733037781325
763,Set7_Density,3.84616539881531,4.34758314391799,0.509153811954053,15.4510137296696,30.3464559567394,151.733037781325
782,Set7_Density,7.80613525749647,8.25449566247134,0.509153811954053,15.4510137296696,30.3464559567394,151.733037781325
790,Set7_Density,10.5333155252346,10.812602631575,0.509153811954053,15.4510137296696,30.3464559567394,151.733037781325
796,Set7_Density,11.8984746481689,9.63780569884109,0.509153811954053,15.4510137296696,30.3464559567394,151.733037781325
804,Set7_Density,7.11442088985101,5.1369398068751,0.509153811954053,15.4510137296696,30.3464559567394,151.733037781325
845,Set7_Density,5.99778020562199,5.22774468215142,0.509153811954053,15.4510137296696,30.3464559567394,151.733037781325
851,Set7_Density,5.88708493518047,7.18346779813371,0.509153811954053,15.4510137296696,30.3464559567394,151.733037781325
864,Set7_Density,5.76468330595092,6.61690197404292,0.509153811954053,15.4510137296696,30.3464559567394,151.733037781325
932,Set7_Density,4.61301709975235,6.06787230390038,0.509153811954053,15.4510137296696,30.3464559567394,151.733037781325
934,Set7_Density,3.3470664233699,5.78374341766972,0.509153811954053,15.4510137296696,30.3464559567394,151.733037781325
1137,Set7_Density,12.5006872961241,16.8719622761943,0.509153811954053,15.4510137296696,30.3464559567394,151.733037781325
529,Set7_pH,38.7504311152342,37.4698770432012,0.488399216089347,15.4510137296696,31.6360330251697,158.180955334696
824,Set7_pH,7.19503034420149,6.26752895641516,0.488399216089347,15.4510137296696,31.6360330251697,158.180955334696
845,Set7_pH,5.58852610393006,5.87593222789453,0.488399216089347,15.4510137296696,31.6360330251697,158.180955334696
24,Set7_pH,23.0317372624067,20.1827449557042,0.488399216089347,15.4510137296696,31.6360330251697,158.180955334696
28,Set7_pH,26.1652260878028,14.9896956536792,0.488399216089347,15.4510137296696,31.6360330251697,158.180955334696
52,Set7_pH,3.62683966956827,8.55233764872753,0.488399216089347,15.4510137296696,31.6360330251697,158.180955334696
53,Set7_pH,6.36356119428519,19.129281824873,0.488399216089347,15.4510137296696,31.6360330251697,158.180955334696
59,Set7_pH,21.2324001318855,23.4966794406148,0.488399216089347,15.4510137296696,31.6360330251697,158.180955334696
60,Set7_pH,9.30102909720492,11.6682311334423,0.488399216089347,15.4510137296696,31.6360330251697,158.180955334696
62,Set7_pH,50.2377639143678,34.3731089950328,0.488399216089347,15.4510137296696,31.6360330251697,158.180955334696
104,Set7_pH,7.99548209686666,8.27589060082162,0.488399216089347,15.4510137296696,31.6360330251697,158.180955334696
491,Set7_pH,6.81542160615015,9.20286362464685,0.488399216089347,15.4510137296696,31.6360330251697,158.180955334696
492,Set7_pH,17.4060829079844,19.9719449262063,0.488399216089347,15.4510137296696,31.6360330251697,158.180955334696
591,Set7_pH,12.7500015280294,12.724191359378,0.488399216089347,15.4510137296696,31.6360330251697,158.180955334696
592,Set7_pH,8.68733629638588,9.63234553987324,0.488399216089347,15.4510137296696,31.6360330251697,158.180955334696
