IDEN,Prediction,CLAY,CLAY_IR,SEP,SD,RPD,RER
488,Set6_ilr,6.64986289930609,6.39498079133246,1.08097834856404,14.9515772789274,13.8315233591764,71.4680869310244
493,Set6_ilr,47.3730411299284,48.4065638837855,1.08097834856404,14.9515772789274,13.8315233591764,71.4680869310244
495,Set6_ilr,6.5635428057902,6.45008743364265,1.08097834856404,14.9515772789274,13.8315233591764,71.4680869310244
496,Set6_ilr,19.4095901210613,23.459569561355,1.08097834856404,14.9515772789274,13.8315233591764,71.4680869310244
506,Set6_ilr,17.558667276883,22.9634619543414,1.08097834856404,14.9515772789274,13.8315233591764,71.4680869310244
519,Set6_ilr,5.32228737811569,5.99268932209489,1.08097834856404,14.9515772789274,13.8315233591764,71.4680869310244
520,Set6_ilr,5.49521124143043,5.26532163690388,1.08097834856404,14.9515772789274,13.8315233591764,71.4680869310244
527,Set6_ilr,57.0748911511009,62.2995319179854,1.08097834856404,14.9515772789274,13.8315233591764,71.4680869310244
533,Set6_ilr,10.2001668799866,7.72214901497642,1.08097834856404,14.9515772789274,13.8315233591764,71.4680869310244
539,Set6_ilr,4.49434607331794,3.92570983106333,1.08097834856404,14.9515772789274,13.8315233591764,71.4680869310244
542,Set6_ilr,10.9272839673772,10.2293565109561,1.08097834856404,14.9515772789274,13.8315233591764,71.4680869310244
545,Set6_ilr,10.7405892424142,8.62361973259834,1.08097834856404,14.9515772789274,13.8315233591764,71.4680869310244
546,Set6_ilr,8.54072716769518,6.36176658824636,1.08097834856404,14.9515772789274,13.8315233591764,71.4680869310244
591,Set6_ilr,12.7500015280294,10.4935315798481,1.08097834856404,14.9515772789274,13.8315233591764,71.4680869310244
613,Set6_ilr,56.2457965435488,56.6543524851424,1.08097834856404,14.9515772789274,13.8315233591764,71.4680869310244
614,Set6_ilr,62.4022493389541,52.1083831490636,1.08097834856404,14.9515772789274,13.8315233591764,71.4680869310244
617,Set6_ilr,56.2460907679552,56.4911892179773,1.08097834856404,14.9515772789274,13.8315233591764,71.4680869310244
622,Set6_ilr,51.9477056298098,57.4581437001859,1.08097834856404,14.9515772789274,13.8315233591764,71.4680869310244
624,Set6_ilr,71.5537042659325,59.5400733881537,1.08097834856404,14.9515772789274,13.8315233591764,71.4680869310244
634,Set6_ilr,46.8656540238834,49.064686181671,1.08097834856404,14.9515772789274,13.8315233591764,71.4680869310244
641,Set6_ilr,12.8619043457174,43.2524855962776,1.08097834856404,14.9515772789274,13.8315233591764,71.4680869310244
653,Set6_ilr,26.1641743496203,36.0230527370174,1.08097834856404,14.9515772789274,13.8315233591764,71.4680869310244
655,Set6_ilr,22.7935687897971,24.8525534309282,1.08097834856404,14.9515772789274,13.8315233591764,71.4680869310244
661,Set6_ilr,16.9920167917847,20.2510018844176,1.08097834856404,14.9515772789274,13.8315233591764,71.4680869310244
664,Set6_ilr,47.1609187248664,42.7880112648324,1.08097834856404,14.9515772789274,13.8315233591764,71.4680869310244
700,Set6_ilr,35.9610778433457,42.6155338501813,1.08097834856404,14.9515772789274,13.8315233591764,71.4680869310244
706,Set6_ilr,40.0728820796777,45.4697562987047,1.08097834856404,14.9515772789274,13.8315233591764,71.4680869310244
718,Set6_ilr,72.5374132918292,41.1966363528561,1.08097834856404,14.9515772789274,13.8315233591764,71.4680869310244
719,Set6_ilr,34.9969245738486,35.1164649617943,1.08097834856404,14.9515772789274,13.8315233591764,71.4680869310244
720,Set6_ilr,32.5225625093638,36.8302087574254,1.08097834856404,14.9515772789274,13.8315233591764,71.4680869310244
737,Set6_ilr,45.4071914866587,52.036960361694,1.08097834856404,14.9515772789274,13.8315233591764,71.4680869310244
740,Set6_ilr,46.01163669124,47.691202422803,1.08097834856404,14.9515772789274,13.8315233591764,71.4680869310244
753,Set6_ilr,3.33238578118654,5.95161503323869,1.08097834856404,14.9515772789274,13.8315233591764,71.4680869310244
757,Set6_ilr,4.70236840482693,5.87890146367498,1.08097834856404,14.9515772789274,13.8315233591764,71.4680869310244
762,Set6_ilr,6.2311730874481,6.58134899816673,1.08097834856404,14.9515772789274,13.8315233591764,71.4680869310244
763,Set6_ilr,3.84616539881531,3.87507927425624,1.08097834856404,14.9515772789274,13.8315233591764,71.4680869310244
764,Set6_ilr,9.48818703421841,8.77893996045934,1.08097834856404,14.9515772789274,13.8315233591764,71.4680869310244
770,Set6_ilr,7.41985121599969,6.64001297112555,1.08097834856404,14.9515772789274,13.8315233591764,71.4680869310244
772,Set6_ilr,7.53097011755626,7.21781888569253,1.08097834856404,14.9515772789274,13.8315233591764,71.4680869310244
773,Set6_ilr,3.59128938209685,4.17228381867888,1.08097834856404,14.9515772789274,13.8315233591764,71.4680869310244
776,Set6_ilr,4.60821473161216,4.59421441921036,1.08097834856404,14.9515772789274,13.8315233591764,71.4680869310244
780,Set6_ilr,3.14237832438742,4.19754835791607,1.08097834856404,14.9515772789274,13.8315233591764,71.4680869310244
787,Set6_ilr,15.0376760576794,11.8785840279549,1.08097834856404,14.9515772789274,13.8315233591764,71.4680869310244
789,Set6_ilr,13.4366776875368,13.0493128042277,1.08097834856404,14.9515772789274,13.8315233591764,71.4680869310244
815,Set6_ilr,4.40751639056363,6.47209908343225,1.08097834856404,14.9515772789274,13.8315233591764,71.4680869310244
817,Set6_ilr,7.19315577917158,7.07826966215504,1.08097834856404,14.9515772789274,13.8315233591764,71.4680869310244
818,Set6_ilr,8.49428151808788,8.04632717746329,1.08097834856404,14.9515772789274,13.8315233591764,71.4680869310244
832,Set6_ilr,6.76520736968828,7.40098514393855,1.08097834856404,14.9515772789274,13.8315233591764,71.4680869310244
833,Set6_ilr,7.02728792696948,7.18003811165173,1.08097834856404,14.9515772789274,13.8315233591764,71.4680869310244
834,Set6_ilr,7.19671135307958,6.71815407910474,1.08097834856404,14.9515772789274,13.8315233591764,71.4680869310244
835,Set6_ilr,7.8934296623269,8.00045099421094,1.08097834856404,14.9515772789274,13.8315233591764,71.4680869310244
